text,label
"메타X 본사. 자료: 회사 홈페이지. 중국에서 엔비디아를 대체하기 위한 인공지능(AI) 생태계 투자가 속도를 내고 있다고 중국 증권사인 CMB인터내셔널이 14일 보고서를 통해 밝혔다. 동시에 이노라이트(300308 CH), 셩이과기(600183 CH) 등이 중국 AI 인프라 투자 확대의 수혜주로 유망하다며 투자의견 ‘매수’를 유지했다. CMB인터내셔널은 “알리바바, 텐센트, 바이두 같은 중국 내 대규모 클라우드 서비스 업체(hyperscalers)가 지난 1분기에 설비투자를 두 배로 늘렸고, 이런 강력한 투자 가속화(momentum)가 올해 내내 이어질 것”으로 내다봤다. 그러면서 “엔비디아 H20의 도입 제한으로 인해 중국 프로세서 개발기업(XPU)들에 기회가 주어진 셈”이라고 평가하면서 “무어스레드, 메타X 등 AI 칩 제조업체들의 기업공개(IPO) 추진은 중국 정부와 자본시장의 지지를 보여주는 사례”라고 전했다. 이태호 기자 thlee@hankyung.com",positive
인공지능(AI) 칩 대장주 엔비디아의 시가총액이 종가 기준으로도 4조 달러를 처음 넘어섰다. 10일(현지시간) 뉴욕 증시에서 엔비디아 주가는 전날보다 0.75% 오른 164.10달러에 거래를 마쳤다. 이에 따라 시총도 전날보다 소폭 오른 4조20억 달러를 기록하며 4조 달러선을 돌파했다. 전날 전 세계 기업 가운데 장중에 시총 4조 달러를 처음 돌파한 데 이어 이날에는 종가로도 4조 달러를 넘는 이정표를 기록했다. 전날 엔비디아 종가는 장중 상승 폭을 일부 반납하면서 시총도 4조 달러 아래로 내려온 바 있다. 엔비디아 시총이 4조 달러를 넘어선 것은 지난해 6월 3조 달러선을 돌파한 이후 13개월 만이다. 애플의 경우 2022년 1월에 장중 시총이 3조 달러를 넘어선 이후 종가 시총이 3조 달러를 넘어선 것은 1년 5개월이 지난 2023년 6월이었다. 그러나 엔비디아는 장중 시총이 4조 달러를 넘어선 지 하루 만에 종가 시총도 4조 달러를 넘어서면서 안정적인 주가 상승 흐름을 이어갔다. 최수진 한경닷컴 기자 naive@hankyung.com,positive
"삼성전자·HMM·신한지주 자사주 매입·소각 효과 톡톡 국내 상장사들의 주주환원 확대가 투자심리 개선으로 이어지고 있다. 상법 개정 등으로 주주권에 대한 기대감이 커지면서 연이은 기업들의 자사주 매입 및 소각이 실제 주가 안정과 주당순이익(EPS) 상승 효과로 이어지고 있기 때문이다. 21일 금융감독원 전자공시시스템에 따르면 삼성전자는 지난 8일 이사회를 열고 오는 10월 8일까지 약 3조9000억원에 달하는 자사주를 신규 매입하겠다고 공시했다. 또 이중 2조8000억원에 달하는 자사주를 주주가치 제고 차원에서 소각할 예정이라고 밝혔다. 삼성전자의 주가는 지난 8일 종가 기준 6만1600원에서 이날 현재 6만7700원으로 약 10% 올라 거래 중이다. 지난 2·4분기 연결기준 영업이익이 4조6000억원으로 전년 동기 대비 반토막이 났음에도 주주환원 기대감이 투심을 끌어올린 것으로 풀이된다. 특히 연기금 등 기관 투자자들의 자금이 이른바 주주환원 기대주에 몰리고 있는 추세다. 상장사들의 적극적인 자사주 매입 후 소각 전략이 EPS, 주가순자산비율(PBR), 자기자본이익률(ROE) 등의 개선으로 이어지고 있어서다. HMM의 경우 이달 들어 연기금 자금이 260억원 넘게 몰리며 지난 15일 장중 52주 신고가(2만6250원)를 경신했다. 연기금의 순매수 대금은 같은 기간 기관 전체 순매수 대금(228억원)도 넘어선 수치다. 이 회사는 앞서 연내 2조원 규모의 주주환원을 발표한 바 있다. 공개매수 형태로 자사주 매입 및 소각에 나서겠다는 계획이다. 신한지주 역시 빨라진 주주환원 속도만큼이나 주가가 가파르게 오르고 있다. 이달 들어 지난 9일 7만3100원에 거래되며 사상 최고가를 경신했다. 최근 한 달간 기관 투자자 순매수 대금은 1540억원에 달하며 이중 연기금이 약 780억원어치를 사들였다. 금감원 전자공시 기준으로 올해 상반기 자사주 매입 공시는 총 350건으로 이중 소각 공시만 169건에 달했다. 지난해 연간 184건의 90% 수준에 달하는 규모다. 자사주 소각 역시 총 15조5000억원 규모로, 이미 지난해 전체 규모 13조9000억원을 넘어섰다.",positive
"18일부터 법원 가처분 심문기일 진행 애경산업 인수에 불똥…물밑 합의 가능성도 석유화학 불황에 중국 스판덱스공장 가동중단 겹쳐 이달 중 가처분 결과 따라 상황 달라질 듯 [서울=뉴시스] 신항섭 기자 = 석유화학 업종 불황으로 경영난을 겪고 있는 태광그룹이 신사업 진출에 적극 나설 방침인 가운데, 이번주에 첫번째 변수를 맞는다. 애경산업 인수 자금 조달 창구인 '교환사채(EB) 발행' 여부에 대한 법원의 가처분 결과가 나오기 때문이다. 만약 법원이 이 가처분을 인용할 경우, 애경산업 인수전에도 불똥이 튈 수 있다. 14일 업계에 따르면 서울중앙지법 제50민사부는 오는 18일 이사위법행위 유지 가처분 신청에 대한 심문기일을 진행한다. 이 가처분은 태광산업의 2대 주주인 트러스트자산운용이 제기했는데 이달 중에 결과가 나올 전망이다. 지난 1일 태광산업은 사업구조 재편을 위해 올해와 내년에 총 1조5000억원을 투입하는 '투자 로드맵'을 발표했다. 신사업으로 화장품·에너지·부동산개발을 꼽고, 이 중 화장품 기업인 애경산업은 투자 자회사를 설립해 실제 인수전에 뛰어들었다. 태광산업은 보유한 자사주 전량인 27만1769주(지분율 24.41%)를 교환대상으로 하는 사채를 발행해 3200억원을 조달하고, 이 중 2000억원을 애경산업 인수에 사용한다는 방침이다. 하지만 트러스톤운용은 자사주를 활용한 교환사채 발행이 이사 위법 행위라고 판단, 법원에 가처분을 신청했다. 만약 가처분이 인용될 경우, 신사업 진출의 첫 번째 계획부터 차질을 빚을 수 있다. 지난 5월말 기준 태광산업이 보유한 현금성 자금은 1조9000억원에 달하지만, 실제 신규 사업에 투자할 수 있는 자금은 1조원 이하로 알려졌다. 여기에 업황 악화에 대비해 3.5개월치 예비운영자금 5600억원을 의무 보유해야 한다. 태광산업은 중국 스판덱스 공장 가동도 처음으로 일부 중단하는 등 고전하는 모습이다. 아예 중국 공장 전체 철수 가능성도 제기된다. 태광산업 관계자는 ""중국 스판덱스의 영업이익이 많이 떨어진 상태이다 보니 모든 가능성을 염두에 두고 검토하고 있다""고 전했다. 일부에서는 태광산업이 트러스톤운용 및 다른 주주들과 소통해 문제를 해결할 수 있다는 관측도 나온다. 업계 관계자는 ""주주간 소통이 이미 물밑에서 진행 중인 것으로 안다""며 ""태광산업 입장에선 법원의 가처분 결과가 나오기 전에 합의하는 것이 좋다""고 말했다. 다만 일부에선 교환사채 발행이 당장 보류되더라도 태광그룹이 애경산업 인수에서 발을 빼진 않을 것으로 보기도 한다. 업계 또 다른 관계자는 ""애경산업 적격 예비 후보자들의 실사 일정과 본입찰까지는 아직 시간적 여유가 많다""며 ""태광산업이 대출에 실패하더라도 플랜B가 있을 것""이라고 말했다.",negative
"삼성증권은 조선업 및 이차전지 산업 종목에 투자할 수 있는 상장지수증권(ETN) 4종을 신규 상장했다고 21일 밝혔다. 신규 상장된 '삼성 iSelect 조선 TOP10 TR ETN'과 '삼성 KRX 2차전지 TOP10 TR ETN' 는 해당 업종을 대표하는 10개 종목으로 구성된 지수를 기초 자산으로 하는 상품이다. 삼성 iSelect 조선 TOP10 TR ETN은 친환경 에너지 수요 확대 움직임으로 선박 수요가 견조해 국내 조선업 투자에 기대감이 높아진 상황에 발맞춰 출시됐다. 해당 상품은 한국거래소에 상장된 선박 건조, 엔진 및 기자재와 관련된 10개 기업으로 구성된 'iSelect 조선 TOP10 TR 지수'를 1배 추종한다. 삼성 iSelect 조선 TOP10 TR ETN의 운용보수(제비용)는 연 0.25%, 해당 지수의 일간 수익률을 2배 추종하는 '삼성 iSelect 레버리지 조선 TOP10 TR ETN'은 연 1.50%다. 삼성 KRX 2차전지 TOP10 TR ETN은 최근 업황 조정 속에서도 중장기적인 성장성에 주목해 출시됐다. 해당 상품은 한국거래소에 상장된 이차전지 산업군 내 대표 기업 10개 종목으로 구성된 'KRX 2차전지 TOP10 TR 지수'를 1배 추종한다. 운용보수는 연 0.25%, 해당 지수의 일간 수익률을 2배 추종하는 '삼성 KRX 레버리지 2차전지 TOP10 TR ETN'은 연 1.50%다.",positive
"올해 코스피지수 상승세는 강력했다. ‘이미 너무 오른 건 아닐까’ 하는 우려 속에서도 정권 교체 이후 정책 기조 변화와 유동성 확대 기대가 시장을 밀어 올리고 있다. 이번 강세장의 출발점은 분명하다. 새 정부가 침체한 내수를 살리기 위해 대규모 유동성 공급을 예고했고, 강도 높은 부동산 규제와 함께 자본시장 중심의 경제 구조 전환을 시도하고 있다. 정부가 부동산에서 자본시장으로 무게중심을 옮기려는 흐름이다. 시장 반응은 즉각적이었다. 지주사 주가가 먼저 상승했고 방위산업·조선주 급등에 이어 반도체가 주도주로 부상했다. 이는 강세장에서 흔히 나타나는 주도주의 순환 현상이다. 지금 시장의 동력은 수치보다 심리에 있다. ‘혼자만 뒤처질 수 없다’는 포모(FOMO) 심리로 인해 투자자가 계속 유입되고 있다. 이 심리는 코스피지수가 전고점을 돌파하면 더 강력한 상승세로 이어질 수 있다. 한국만의 현상이 아니다. 글로벌 시장에서도 유동성이 확대되고 있다. 물론 상승장에도 조정은 온다. 하지만 주도주의 본질적 가치가 유지된다면 시장은 다시 회복된다. 전설적인 투자자 피터 린치는 “주식시장은 예측하는 것이 아니라 대응하는 것”이라고 했다. 시장의 흐름을 관찰하고, 기민하게 대응하는 자세가 필요하다. 지금은 조정을 두려워하기보다 대응을 준비해야 할 시점이다. 중요한 것은 시장에 ‘참여’하는 자세다. 흐름을 읽고 리스크를 관리하며, 수익 실현을 병행하는 전략이 필요하다. 고점에 대한 경계는 필요하지만 두려움으로 시장을 떠나는 것은 더 큰 기회를 잃는 길일 수 있다. 지금 시장은 자본시장을 국부의 축으로 삼으려는 변화의 초입이라고 할 수 있다. 조정은 반복되겠지만 그 안에서 기회를 찾는 유연함이 중요하다. 시장을 지켜보는 방관자가 아니라 흐름에 올라타는 참여자의 자세가 더 필요한 시점이다. 박현선 국민은행 잠실롯데PB센터 팀장",positive
"호주 대형 연기금들이 미국 주식 비중을 줄이고 중국 등 신흥시장으로 투자처를 다변화하고 있다고 블룸버그통신이 7일(현지시간) 보도했다. 미국 주식의 밸류에이션(기업가치 대비 주가 수준)이 과도하게 높아졌고, 도널드 트럼프 대통령의 관세 정책 등으로 미국 시장의 변동성이 커졌다는 판단에서다. 운용자산이 4조1000억호주달러(약 3600조원)에 달하는 호주 연기금이 본격적으로 움직이면 미 증시에 적지 않은 영향이 있을 것이란 우려가 나오고 있다. 호주 최대 연기금인 호주슈퍼는 최근 미국 주식 비중 확대 포지션을 종료했다고 밝혔다. 마크 딜레이니 호주슈퍼 최고투자책임자(CIO)는 “트럼프 대통령의 정책 변화로 지정학적 환경이 2~3년 전보다 훨씬 더 불안정해졌다”며 “미국의 관세 정책이 성장 둔화를 야기해 미국 주식 매력도를 낮추고 있다”고 평가했다. 콜로니얼퍼스트스테이트는 올해 하반기 포트폴리오를 중국 등 신흥국 중심으로 전환했다. 이 회사는 “중국 주식은 밸류에이션이 매우 낮고, 이미 많은 악재가 시장에 반영돼 있다”고 분석했다. 임다연 기자 allopen@hankyung.com",negative
"■ ‘크립토 위크’ 기대감 美 하원 이번주 법안심의 나서 가상자산 사후·중복 규제 해소 스테이블코인 프레임워크 신설 韓, 비트코인 최고가 아직 못미쳐 정부 제도화 의지… 랠리 올수도 비트코인, 어디까지 갈까… 미국 의회에서 스테이블코인 규제 법안 등 3개의 가상자산 법안을 다루는 ‘크립토 위크’에 대한 기대감으로 비트코인, 이더리움 등 가상자산 대장주들이 연일 사상 최고가를 경신하고 있는 가운데 14일 오전 서울 강남구 빗썸라운지 전광판에 비트코인 실시간 가격이 표시되고 있다.  백동현 기자 비트코인이 신고가를 경신하며 사상 첫 12만 달러 진입을 눈앞에 둔 것은 14일(현지시간)부터 시작되는 미국 의회 ‘크립토 위크’(가상자산 주간)에 대한 기대감의 반영으로 풀이된다. 국내에서도 디지털자산기본법 제정이 추진되는 등 가상자산의 제도권 편입이 가시화하고 있어, 산업 전반에 걸쳐 긍정적 신호가 될 것이란 전망이 나온다. 가상자산 업계에 따르면 미 하원은 14일부터 시작되는 이번 주를 크립토 위크로 지정하고 ‘가상자산 3대 법안’ 심의에 나섰다. 3대 법안은 △클래리티 법안(가상자산 명확화 법안) △반(反)중앙은행디지털화폐(CBDC) 감시국가법 △지니어스 법안(스테이블코인 규제 법안)으로 이 중 클래리티 법안은 가상화폐 등 디지털 자산에서 증권거래위원회(SEC)와 상품선물거래위원회(CFTC) 간의 관할 권한을 명확히 하는 것이 핵심이다. 가상자산 유형에 따라 증권은 SEC가, 상품은 CFTC가 각각 감독하게 된다. 그간 증권·상품성 해석이 불분명해 발생한 사후·중복 규제가 해소될 수 있다는 기대가 나온다. ‘중앙은행 가상자산 감시 중단법’으로도 불리는 반CBDC 감시국가법안은 연방준비제도(Fed)의 중앙은행디지털화폐(CBDC) 발행을 금지하는 내용이다. CBDC 도입 시 예상되는 정부의 금융·통제 강화, 사생활 침해 등을 차단한다는 취지다. 지니어스 법안은 달러 기반 스테이블코인에 대한 규제 프레임워크를 제시하는데 특히 기존 스테이블 법안과 달리 주 정부 차원의 스테이블코인 발행사 규제를 허용하는 것이 특징이다. 반면 국내 시장에선 아직 비트코인이 역대 최고가에 미치지 못하고 있다. 최근 코스피가 가파르게 상승하면서 주식시장으로 자금이 쏠린 탓에 ‘마이너스 김치프리미엄’(역프리미엄) 현상이 발생하고 있는 것이다. 다만 정부가 정책적으로 가상자산 제도화에 의지를 보이고 있는 만큼, 국내에서도 미국처럼 가상자산 랠리가 뒤따를 수 있다는 분석이 나온다. 여권에선 이미 원화 스테이블코인 발행 요건, 비트코인 현물 상장지수펀드(ETF) 도입 등 내용을 담은 디지털자산기본법을 발의한 상태다. 이와 관련, 이창용 한국은행 총재는 최근 기자간담회에서 “원화 스테이블코인이 필요하지만 은행권 중심으로 점진적으로 가는 것이 좋은지 등을 신중히 봐야 한다”는 입장을 밝혔다. 홍성욱 NH투자증권 연구원은 “한국의 디지털자산기본법에 해당하는 클래리티 법안이 미 하원에서 통과되면 디지털 자산 산업 전반에 긍정적인 영향을 미칠 것”이라고 내다봤다.",negative
"전날인 8일 하나은해 본점 딜링룸. /사진=연합뉴스 코스피지수가 상승 출발했다. 9일 오전 9시7분 현재 코스피지수는 전날 대비 2.98포인트(0.1%) 내린 3111.97에 거래 중이다. 지수는 8.27포인트(0.27%) 오른 3123.22에 개장했다. 개인만 1816억원 매수 우위이고 외국인과 기관이 각각 1118억원, 794억원 매도 우위다. 한지영 키움증권 연구원은 ""오늘 증시도 전날 급등에 따른 차익실현 물량 속에서 관세 이슈를 소화하면서, 지수 상단이 제한된 채 업종 차별화 장세를 보일 전망""이라고 말했다. 그러면서 ""이번 주 주도주의 급반등은 낙폭 과대에 따른 단순 기술적 반등인지, 추세적으로 복귀한 것인지 예단하기는 이르지만 대외 환경과 국내 정책 방향을 고려할 때 후자일 가능성이 높아 보인다""고 짚었다. 유가증권시장에서 삼성전자 와 SK하이닉스 가 1% 미만으로 약세다. 반면 LG에너지솔루션 과 한화에어로스페이슨느 2%대 강세다. KB금융 은 약 4% 밀리고 있다. 같은 시각 코스닥지수는 전날 대비 0,21% 오른 785.88에 거래되고 있다. 코스닥지수는 2.09포인트(0.27%) 오른 786.33에 개장했다. 코스닥시장에서 에코프로 비엠과 에코프로가 각각 2%, 1%대 강세다. 삼천당제약 도 2% 넘게 오르고 있다. 대장주인 알테오젠 은 1% 미만으로 약세다. 원·달러 환율은 4.1원 오른 1372원에 개장했다. 신민경 한경닷컴 기자 radio@hankyung.com",negative
"국내 증시의 체질이 변화하고 있다. 상법 개정안 통과, 수출 호조 등의 영향으로 금융과 제약 업종의 덩치가 커진 반면 전기·전자 비중은 쪼그라들었다. 9일 한국거래소에 따르면 이날 유가증권시장에서 전기·전자 업종의 시가총액 비중은 31.69%로, 전체 1위였다. 기타금융(13.90%)과 운송장비·부품(11.18%)이 뒤를 이었다. 업종 순위만 놓고 보면 작년과 같았지만 비중은 1년 새 확 달라졌다. 전기·전자 비중이 무려 11.12%포인트 줄어든 것이다. 업종 내 무게감이 큰 삼성전자 주가가 같은 기간 31.21% 급락한 데 따른 결과라는 분석이 나온다. 삼성SDI (-54.49%), LG에너지솔루션 (-15.98%) 등 업종 내 2차전지주의 주가 하락률도 두드러졌다. 금융 업종 비중은 1년 동안 3.88%포인트 상승했다. 우리금융지주 (69.50%), 하나금융지주 (50.80%) 등의 주가가 많이 뛴 덕이다. 한국거래소 분류 기준에 따라 HD현대 의 중간지주사인 HD한국조선해양 (105.07%), SK스퀘어 (75.58%) 등 주가 상승률이 높은 종목들이 ‘금융 업종’으로 묶인 영향도 있다. 상법 개정에 따른 반사이익 기대로 최근 매수세가 집중됐다. 운송장비·부품업종 비중도 2.17%포인트 확대됐다. 업종 내 현대차 (-23.68%)와 기아 (-18.69%) 주가가 약세를 보였지만 현대로템 (397.33%), 한화에어로스페이스 (207.72%), 현대중공업(159.19%) 등 조선과 방위산업주가 고공 행진했다. 코스닥시장에선 지난해 2위를 기록한 제약 업종이 최근 시총 비중 1위(14.48%→16.20%)에 올라섰다. 작년 1위였던 전기·전자 업종은 2위(20.48%→16.13%)로 한 계단 밀렸다. 조아라 기자 rrang123@hankyung.com",negative
"곱버스ETF 수익률 한달새 20% ↓ 외인매수·정책기대에 코스피 32%↑ 금리인하·추경 등으로 중장기 상승 코스피가 수익률 잔치를 벌이고 있지만 상승을 회의적으로 보고 하락에 베팅한 개인투자자들은 한 달 새 20%대 손해를 입은 것으로 나타났다. 코스피가 올 들어 32%넘는 수익률을 올리면서 ‘단기 과열’ 구간이란 진단도 나오지만 중장기적으로는 상승을 내다보는 관측이 우세하다. 이달 코스피 순매도세인 개인이 순매수로 돌아설 경우 코스피도 한층 탄력을 받을 전망이다. 14일 한국거래소에 따르면 국내 상장된 상장지수펀드(ETF) 중 한 달 수익률 최하위 5개는 코스피200 지수의 하루 수익률을 역으로 두 배 추종하는 ETF다. ‘RISE200선물인버스2x’는 -20.30%를 기록했고 이어 ▷‘PLUS200선물인버스2X’(-20.20%) ▷‘KODEX200선물인버스2X’(-20.06%)▷‘TIGER200선물인버스2X’(-19.97%)▷‘KIWOOM200선물인버스2X’(-19.8%) 순이다. 개인투자자들은 5개 상품을 총 4306억원 순매수했다. ETF 시장에서 개인은 하락을 예상하는 기조였다. 같은 기간 상승에 베팅하는 코스피 레버리지 상품들에는 순매도세가 나타났다. ▷‘RISE200선물레버리지’(-10억7800만원)▷‘TIGER 200선물레버리지’(-25억1800만원)▷‘KIWOOM200선물레버리지’(-3억800만원)▷‘PLUS200선물레버리지’(-1억3700만원) ▷‘KODEX레버리지’(-3407억800만원) 등 5개 상품을 총 3475억원 순매도했다. 코스피가 지난 4월 올해 저점을 찍고 우상향하기 시작하면서 상승을 견인한 축은 외국인투자자였다. 개인은 매매 흐름이 매달 전환되면서 상승에 신중한 태도를 나타내고 있다. 지난 4월 코스피를 6조9446억원 사들였지만 5월 2조4750억원을 팔았다. 다음달에는 8841억원 순매수했지만 이달 다시 6139억원 순매도세다. 반면 외국인은 지난 5월(1조9635억원), 6월(3조4420억원)에 이어 이달도 1조3900억원을 사들였다. 달러·원 환율이 지난 4월 1486.13원으로 연중 최고치를 찍은 이후, 3개월간 하락세를 이어가면서 외국인은 환차익을 노릴 수 있게 됐다. 여기에 상법개정, 자사주 소각 의무화 등 기업지배구조 개선을 위한 정책 기대감이 반영된 것으로 풀이된다. 코스피가 3200선대 안착을 시험하는 구간으로 넘어오자 투자심리는 악화한 흐름이다. 주가가 하락할 것으로 예상하는 투자자가 늘면서 공매도 순보유 잔고는 3개월 만에 131% 늘었다. 지난 9일 기준 공매도 잔고는 9조455억원으로 공매도가 전면 재개된 지난 3월 말(3조9156억원) 이후 최대치다. 공매도 잔고 증가세는 국내 증시가 조정을 받을 것을 대비한 준비로 풀이된다. 코스피는 지난 4월 셋째 주부터 최근까지 두 번을 제외하고 주간 기준 플러스 수익률을 기록하면서 단기 과열 구간이란 평가가 나온다. 중장기적으로는 코스피 지속 전망이 우세하다. 한국은행의 금리 인하 기조에 정부의 추가경정예산(추경) 편성에 따른 유동성 증가, 증시 체질 개선을 위한 입법 등은 강력한 동력으로 꼽힌다. 국내 기준 금리(2.5%)는 연말 2.1%로 컨센서스(추정치)가 형성된 가운데 하반기 1~2회 인하가 전망된다. 추경 1·2차 합산 규모는 45조6000억원으로 기존(35조원) 예상보다 상향되면서 성장률 상향 효과도 커질 것으로 보인다. 변준호 IBK투자증권 연구원은 “정부 정책의 3박자가 증시 강세로 연동되면서 정책 기대감 확대로 인한 하반기 경기 심리 개선 및 성장률 반등 기대감이 확대될 전망이다”고 했다. 유동현 기자",positive
"20일 서울 서초구 양재 하나로마트 채소판매대에서 시민이 장을 보고 있다. 폭염에 이어 폭우 피해로 인해 채소 가격 급등 우려가 커지고 있다./사진=연합뉴스 역대급 폭우로 농산물과 축산 농가 모두 침수 피해를 보면서 밥상 물가 상승에 대한 우려가 커지고 있다. 21일 농림축산식품부에 따르면 지난 16일부터 19일 오후 5시까지 이어진 집중호우로 인한 농작물 침수 면적은 2만4247㏊(헥타르)에 달하는 것으로 잠정 집계됐다. 이는 서울 전체 면적(6만500㏊)의 약 39.6% 수준이다. 사진=뉴스1 축산 농가는 더 심각한 피해를 보았다. 닭 90만 마리 이상이 떼죽음을 당하는 등 이번 폭우로 총 103만 마리의 가축이 폐사한 것으로 추정되고 있다. 이번처럼 괴물급 강우로 꼽히는 2023년 장마 당시 가축 피해 규모 91만2000마리를 단 4일 만에 뛰어넘은 것. 때 이른 폭염에 이어 폭우까지 겹치면서 농축산물 가격이 요동칠 것으로 예상되면서 정부는 피해 최소화를 통한 수급 안정에 총력을 기울이고 있다. 수박의 경우 무더위에 생산은 감소했지만,  수요는 오히려 늘면서 가격 상승이 이어지고 있다. 지난 18일 수박 1통의 소매가격은 3만 866원으로,  1달 전보다 41.0%,  1년 전보다 44.6% 올랐다. 폭우 피해가 심각한 깻잎도 100g 기준 가격이 18일 기준 2661원으로,  전월 대비 9.42%,  전년 대비 14.95% 상승했다. 축산물도 예외는 아니다. 축산물품질평가원에 따르면 이달 달걀 평균 가격은 특란 30구 기준 7031원으로 전년 대비 6.72% 올랐다. 육계도 전월보다 6.9% 상승한 1㎏당 5952원에 거래되고 있다. 전문가격조사기관인 한국물가정보가 초복(20일)을 앞두고 지난 17일 공개한 영계와 수삼·찹쌀·마늘·밤·대파·육수용 약재 등 삼계탕 재료 7개 품목의 가격을 반영한 결과에 따르면,  전통시장에서 재료를 사서 삼계탕을 직접 끓이는 데 드는 비용이 1인분에 9000원으로 5년 전보다 35% 오른 것으로 조사됐다. 2023년 장마 이후 물가는 2%대에서 3% 중반까지 뛴 것으로 집계됐다. 6~7월 폭우로 농축산물 등 식료품값이 치솟으면서 8월 소비자물가 상승률은 3.4%로 전월(2.3%) 대비 1.1%포인트(p) 급등했다. 당시 식료품은 물가 상승에 4분의 1 정도(0.8%P)를 기여해 전체 12개 부문 중 기여도가 가장 높았다. 사진=연합뉴스 이번 폭우는 2%대 물가 안정 흐름 속에 새 정부 출범과 금리 인하 기대가 맞물려 소비 심리가 회복되는 가운데 발생했다. 겨우 반등의 계기를 마련한 내수 경기는 다시 꺾일 수도 있다는 우려와 함께 이번 수해 복구와 물가 관리가 새 정부 경제팀의 첫 긴급 현안이자 시험대가 될 수 있다는 전망도 나온다. 김소연 한경닷컴 기자 sue123@hankyung.com",positive
"코스피지수가 3100선에 안착하며 고공 행진하는 동안 국내 상장 리츠(REITs·부동산투자회사)는 부진한 흐름을 보이고 있다. 기대보다 더딘 금리 하락 흐름과 ‘배당소득 분리과세 대상’ 제외로 투자자들의 관심을 끌지 못한 탓이다. 13일 한국거래소에 따르면 국내 대표 리츠주에 투자하는 ‘KRX 부동산 리츠 인프라’ 지수는 지난달 이후(6월 2일~7월 11일) 0.22% 하락했다. 시가총액 상위 10개 상장 리츠로 구성된 ‘KRX 리츠 TOP10’ 지수도 이 기간 0.34% 오르는 데 그쳤다. 전체 34개 KRX 테마지수 중 수익률 하위 1, 2위다. 같은 기간 코스피지수가 18% 가까이 상승한 점을 감안하면 실망스러운 수익률이다. 대신그룹의 첫 공모 리츠인 대신밸류리츠는 지난 10일 유가증권시장 상장 이후 공모가에 크게 못 미치는 4500원대에 거래되고 있다. 시장금리 하락이 기대보다 더디게 나타나면서 투자자들의 관심을 끌지 못하고 있다는 분석이 나온다. 금리가 내려가면 예금이나 채권 등 고정이자 상품의 수익률이 낮아져 고배당 상품인 리츠로 관심이 이동할 수 있다. 대출 등 차입 비용 감소로 리츠의 수익성이 좋아지는 효과도 있다. 상장 리츠가 정부의 증시 부양책인 배당소득 분리과세 적용 대상에서 빠진 것도 투자심리를 위축시키는 요인으로 꼽힌다. 리츠는 종합소득 과세표준을 적용받아 배당소득 3억원 초과 시 40%의 세금을 내야 한다. 배당소득 분리과세 대상에 들어가면 세율은 25%까지 낮아진다. 금융투자업계 관계자는 “리츠에 장기 투자를 유인할 만한 매력이 약해져 투자자에게 외면받고 있다”고 전했다. 류은혁 기자 ehryu@hankyung.com",negative
